gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1142300600	7931dcab-94f1-46ce-8092-56e4335423de	279e2ace-0703-458b-b122-370b4146daa2	Animalia	Arthropoda	Diplopoda	Spirostreptida	Spirostreptidae	Urostreptus	Urostreptus carvalhoi		SPECIES	Urostreptus carvalhoi (Schubart, 1947)	Urostreptus carvalhoi (Schubart, 1971)		BR	Barra do Tapirapé	Mato Grosso	PRESENT	2	7b8aff00-a9f8-11d8-944b-b8a03c50a862									1964-11-01	1	11	1964	6186313	6186313	PRESERVED_SPECIMEN	FMNH	Insects	FMNHINS 0000 000 983	FMJK#71-1004			CC0_1_0	The Field Museum of Natural History	B. Malkin			2025-11-04T22:16:26.698Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1142298897	7931dcab-94f1-46ce-8092-56e4335423de	31ab7baf-eab4-4a7c-ba3b-404b8e69b516	Animalia	Arthropoda	Diplopoda	Spirostreptida	Spirostreptidae	Orthoporus			GENUS	Diaporus Silvestri, 1897	Diaporus paulouus Chamberlin		BR	Buura		PRESENT	1	7b8aff00-a9f8-11d8-944b-b8a03c50a862									1926-07-17	17	7	1926	1025048		PRESERVED_SPECIMEN	FMNH	Insects	FMNHINS 0000 001 889				CC0_1_0	The Field Museum of Natural History				2025-11-04T22:16:19.365Z		TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1142293941	7931dcab-94f1-46ce-8092-56e4335423de	b5711e56-2d1b-4ad9-86f7-31e8cfd07e27	Animalia	Arthropoda	Diplopoda	Spirostreptida	Spirostreptidae	Gymnostreptus	Gymnostreptus porati		SPECIES	Gymnostreptus ventralis (Porat, 1876)	Gymnostreptus ventralis Porat, 1876		BR	Fazenda Claussen, Rio; Teresópolis, 5 mi N of	Santa Catarina	PRESENT	1	7b8aff00-a9f8-11d8-944b-b8a03c50a862									1926-07-04	4	7	1926	1025823	9265369	PRESERVED_SPECIMEN	FMNH	Insects	FMNHINS 0000 001 899				CC0_1_0	The Field Museum of Natural History	K. P. Schmidt			2025-11-04T22:16:55.314Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1142292623	7931dcab-94f1-46ce-8092-56e4335423de	7e504ebc-def4-49c8-917b-1bb8e46d930d	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae				FAMILY	Pseudonannolenidae	Pseudonannolenidae		BR	Barra do Tapirapé	Mato Grosso	PRESENT	4	7b8aff00-a9f8-11d8-944b-b8a03c50a862									1963-01-01	1	1	1963	2944		PRESERVED_SPECIMEN	FMNH	Insects	FMNHINS 0000 002 075				CC0_1_0	The Field Museum of Natural History	B. Malkin			2025-11-04T22:17:04.005Z		TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1142292614	7931dcab-94f1-46ce-8092-56e4335423de	a709429d-e84c-427c-bcd4-84011256e9c7	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae				FAMILY	Pseudonannolenidae	Pseudonannolenidae		BR	Barra do Tapirapé	Mato Grosso	PRESENT	13	7b8aff00-a9f8-11d8-944b-b8a03c50a862									1964-02-01	1	2	1964	2944		PRESERVED_SPECIMEN	FMNH	Insects	FMNHINS 0000 002 080				CC0_1_0	The Field Museum of Natural History	B. Malkin			2025-11-04T22:16:08.388Z		TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1122994612	afaa80a2-6167-47e1-baae-5450206d07dd	http://id.snsb.info/zsm/collection_zsm/553023/618157/507887	Animalia	Arthropoda	Diplopoda	Spirostreptida	Spirostreptidae	Urostreptus	Urostreptus robustus		SPECIES	Urostreptus robustus (Verhoeff, 1951)	Urostreptus robustus		BR	Matto Grosso		PRESENT		0674aea0-a7e1-11d8-9534-b8a03c50a862	-12.6818	-56.9211											7195815	7195815	PRESERVED_SPECIMEN	SNSB-ZSM	ZSMarthrovariacoll	ZSM-A-20070569 / 618157 / 507887				CC_BY_4_0					2025-11-05T01:29:14.402Z		CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;REFERENCES_URI_INVALID;COLLECTION_MATCH_NONE
1122994606	afaa80a2-6167-47e1-baae-5450206d07dd	http://id.snsb.info/zsm/collection_zsm/553023/618157/508415	Animalia	Arthropoda	Diplopoda	Spirostreptida	Spirostreptidae	Urostreptus	Urostreptus robustus		SPECIES	Urostreptus robustus (Verhoeff, 1951)	Urostreptus robustus		BR	Matto Grosso		PRESENT		0674aea0-a7e1-11d8-9534-b8a03c50a862	-12.6818	-56.9211											7195815	7195815	PRESERVED_SPECIMEN	SNSB-ZSM	ZSMarthrovariacoll	ZSM-A-20070569 / 618157 / 508415				CC_BY_4_0					2025-11-05T01:29:30.607Z		CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;REFERENCES_URI_INVALID;COLLECTION_MATCH_NONE
1122989907	afaa80a2-6167-47e1-baae-5450206d07dd	http://id.snsb.info/zsm/collection_zsm/550323/615457/505822	Animalia	Arthropoda	Diplopoda	Spirostreptida	Spirostreptidae	Spirostreptus	Spirostreptus acutangulus		SPECIES	Spirocyclistus acutangulus	Spirocyclistus acutangulus		BR	Brasilia ?		PRESENT		0674aea0-a7e1-11d8-9534-b8a03c50a862	-15.7801	-47.9292											1026061	1026058	PRESERVED_SPECIMEN	SNSB-ZSM	ZSMarthrovariacoll	ZSM-A-20070643 / 615457 / 505822				CC_BY_4_0					2025-11-05T01:29:23.830Z		CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;REFERENCES_URI_INVALID;COLLECTION_MATCH_NONE
1122989904	afaa80a2-6167-47e1-baae-5450206d07dd	http://id.snsb.info/zsm/collection_zsm/550323/615457/506473	Animalia	Arthropoda	Diplopoda	Spirostreptida	Spirostreptidae	Spirostreptus	Spirostreptus acutangulus		SPECIES	Spirocyclistus acutangulus	Spirocyclistus acutangulus		BR	Brasilia ?		PRESENT		0674aea0-a7e1-11d8-9534-b8a03c50a862	-15.7801	-47.9292											1026061	1026058	PRESERVED_SPECIMEN	SNSB-ZSM	ZSMarthrovariacoll	ZSM-A-20070643 / 615457 / 506473				CC_BY_4_0					2025-11-05T01:29:28.698Z		CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;REFERENCES_URI_INVALID;COLLECTION_MATCH_NONE
1122984989	afaa80a2-6167-47e1-baae-5450206d07dd	http://id.snsb.info/zsm/collection_zsm/550317/615451/506467	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene sebastianus		SPECIES	Pseudonannolene sebastianus Brölemann, 1902	Pseudonannolene sebastianus		BR	Minas Geraes (= Minas Gerais)		PRESENT		0674aea0-a7e1-11d8-9534-b8a03c50a862	-17.9273	-43.7828											6186003	6186003	PRESERVED_SPECIMEN	SNSB-ZSM	ZSMarthrovariacoll	ZSM-A-20070594 / 615451 / 506467				CC_BY_4_0					2025-11-05T01:29:36.396Z		CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;REFERENCES_URI_INVALID;COLLECTION_MATCH_NONE
1122984979	afaa80a2-6167-47e1-baae-5450206d07dd	http://id.snsb.info/zsm/collection_zsm/550317/615451/505816	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene sebastianus		SPECIES	Pseudonannolene sebastianus Brölemann, 1902	Pseudonannolene sebastianus		BR	Minas Geraes (= Minas Gerais)		PRESENT		0674aea0-a7e1-11d8-9534-b8a03c50a862	-17.9273	-43.7828											6186003	6186003	PRESERVED_SPECIMEN	SNSB-ZSM	ZSMarthrovariacoll	ZSM-A-20070594 / 615451 / 505816				CC_BY_4_0					2025-11-05T01:29:00.522Z		CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;REFERENCES_URI_INVALID;COLLECTION_MATCH_NONE
1122983595	afaa80a2-6167-47e1-baae-5450206d07dd	http://id.snsb.info/zsm/collection_zsm/547735/612869/503229	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene sebastianus		SPECIES	Pseudonannolene sebastianus Brölemann, 1902	Pseudonannolene sebastianus		BR	Minas Geraes (= Minas Gerais)		PRESENT		0674aea0-a7e1-11d8-9534-b8a03c50a862	-17.9273	-43.7828											6186003	6186003	PRESERVED_SPECIMEN	SNSB-ZSM	ZSMarthrovariacoll	ZSM-A-20042803 / 612869 / 503229				CC_BY_4_0					2025-11-05T01:28:57.224Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;REFERENCES_URI_INVALID;COLLECTION_MATCH_NONE
1122983594	afaa80a2-6167-47e1-baae-5450206d07dd	http://id.snsb.info/zsm/collection_zsm/547739/612873/503233	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene sebastianus		SPECIES	Pseudonannolene sebastianus Brölemann, 1902	Pseudonannolene sebastianus		BR	Minas Geraes (= Minas Gerais)		PRESENT		0674aea0-a7e1-11d8-9534-b8a03c50a862	-17.9273	-43.7828											6186003	6186003	PRESERVED_SPECIMEN	SNSB-ZSM	ZSMarthrovariacoll	ZSM-A-20042807 / 612873 / 503233				CC_BY_4_0					2025-11-05T01:29:04.683Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;REFERENCES_URI_INVALID;COLLECTION_MATCH_NONE
1122983579	afaa80a2-6167-47e1-baae-5450206d07dd	http://id.snsb.info/zsm/collection_zsm/547737/612871/503231	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene sebastianus		SPECIES	Pseudonannolene sebastianus Brölemann, 1902	Pseudonannolene sebastianus		BR	Minas Geraes (= Minas Gerais)		PRESENT		0674aea0-a7e1-11d8-9534-b8a03c50a862	-17.9273	-43.7828											6186003	6186003	PRESERVED_SPECIMEN	SNSB-ZSM	ZSMarthrovariacoll	ZSM-A-20042805 / 612871 / 503231				CC_BY_4_0					2025-11-05T01:29:27.267Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;REFERENCES_URI_INVALID;COLLECTION_MATCH_NONE
1122983571	afaa80a2-6167-47e1-baae-5450206d07dd	http://id.snsb.info/zsm/collection_zsm/547736/612870/503230	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene sebastianus		SPECIES	Pseudonannolene sebastianus Brölemann, 1902	Pseudonannolene sebastianus		BR	Minas Geraes (= Minas Gerais)		PRESENT		0674aea0-a7e1-11d8-9534-b8a03c50a862	-17.9273	-43.7828											6186003	6186003	PRESERVED_SPECIMEN	SNSB-ZSM	ZSMarthrovariacoll	ZSM-A-20042804 / 612870 / 503230				CC_BY_4_0					2025-11-05T01:29:03.840Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;REFERENCES_URI_INVALID;COLLECTION_MATCH_NONE
1122983569	afaa80a2-6167-47e1-baae-5450206d07dd	http://id.snsb.info/zsm/collection_zsm/547738/612872/503232	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene sebastianus		SPECIES	Pseudonannolene sebastianus Brölemann, 1902	Pseudonannolene sebastianus		BR	Minas Geraes (= Minas Gerais)		PRESENT		0674aea0-a7e1-11d8-9534-b8a03c50a862	-17.9273	-43.7828											6186003	6186003	PRESERVED_SPECIMEN	SNSB-ZSM	ZSMarthrovariacoll	ZSM-A-20042806 / 612872 / 503232				CC_BY_4_0					2025-11-05T01:29:12.804Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;REFERENCES_URI_INVALID;COLLECTION_MATCH_NONE
1122983568	afaa80a2-6167-47e1-baae-5450206d07dd	http://id.snsb.info/zsm/collection_zsm/547740/612874/503234	Animalia	Arthropoda	Diplopoda	Spirostreptida	Pseudonannolenidae	Pseudonannolene	Pseudonannolene sebastianus		SPECIES	Pseudonannolene sebastianus Brölemann, 1902	Pseudonannolene sebastianus		BR	Minas Geraes (= Minas Gerais)		PRESENT		0674aea0-a7e1-11d8-9534-b8a03c50a862	-17.9273	-43.7828											6186003	6186003	PRESERVED_SPECIMEN	SNSB-ZSM	ZSMarthrovariacoll	ZSM-A-20042808 / 612874 / 503234				CC_BY_4_0					2025-11-05T01:29:32.375Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;REFERENCES_URI_INVALID;COLLECTION_MATCH_NONE
1122979370	afaa80a2-6167-47e1-baae-5450206d07dd	http://id.snsb.info/zsm/collection_zsm/553032/618166/506763	Animalia	Arthropoda	Diplopoda	Spirostreptida	Spirostreptidae	Orthoporus	Orthoporus ligulifer		SPECIES	Orthoporus ligulifer (Verhoeff, 1938)	Orthoporus ligulifer		BR	Minas Geraes (= Minas Gerais)		PRESENT		0674aea0-a7e1-11d8-9534-b8a03c50a862	-17.9273	-43.7828											7195666	7195666	PRESERVED_SPECIMEN	SNSB-ZSM	ZSMarthrovariacoll	ZSM-A-20070584 / 618166 / 506763				CC_BY_4_0					2025-11-05T01:29:00.922Z		CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;REFERENCES_URI_INVALID;COLLECTION_MATCH_NONE
1122974273	afaa80a2-6167-47e1-baae-5450206d07dd	http://id.snsb.info/zsm/collection_zsm/546390/611524/500223	Animalia	Arthropoda	Diplopoda	Spirostreptida	Spirostreptidae	Orthoporus	Orthoporus ligulifer		SPECIES	Minasgonus ligulifer Verhoeff, 1938	Minasgonus ligulifer		BR	Minas Geraes (= Minas Gerais)		PRESENT		0674aea0-a7e1-11d8-9534-b8a03c50a862	-17.9273	-43.7828											11085488	7195666	PRESERVED_SPECIMEN	SNSB-ZSM	ZSMarthrovariacoll	ZSM-A-20031566 / 611524 / 500223				CC_BY_4_0		Verhoeff, Karl Wilhelm			2025-11-05T01:28:46.925Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;REFERENCES_URI_INVALID;COLLECTION_MATCH_NONE
1122974271	afaa80a2-6167-47e1-baae-5450206d07dd	http://id.snsb.info/zsm/collection_zsm/546407/611541/500240	Animalia	Arthropoda	Diplopoda	Spirostreptida	Spirostreptidae	Orthoporus	Orthoporus ligulifer		SPECIES	Minasgonus ligulifer Verhoeff, 1938	Minasgonus ligulifer		BR	Minas Geraes (= Minas Gerais)		PRESENT		0674aea0-a7e1-11d8-9534-b8a03c50a862	-17.9273	-43.7828											11085488	7195666	PRESERVED_SPECIMEN	SNSB-ZSM	ZSMarthrovariacoll	ZSM-A-20031583 / 611541 / 500240				CC_BY_4_0		Verhoeff, Karl Wilhelm			2025-11-05T01:29:02.644Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;REFERENCES_URI_INVALID;COLLECTION_MATCH_NONE
1122968441	afaa80a2-6167-47e1-baae-5450206d07dd	http://id.snsb.info/zsm/collection_zsm/553027/618161/506758	Animalia	Arthropoda	Diplopoda	Spirostreptida	Spirostreptidae	Helicogonus	Helicogonus geraesius		SPECIES	Helicogonus geraesius Verhoeff, 1951	Helicogonus geraesius		BR	Brasil		PRESENT		0674aea0-a7e1-11d8-9534-b8a03c50a862													4987464	4987464	PRESERVED_SPECIMEN	SNSB-ZSM	ZSMarthrovariacoll	ZSM-A-20070579 / 618161 / 506758				CC_BY_4_0					2025-11-05T01:29:03.679Z		CONTINENT_DERIVED_FROM_COUNTRY;RECORDED_DATE_INVALID;REFERENCES_URI_INVALID;COLLECTION_MATCH_NONE
1122968400	afaa80a2-6167-47e1-baae-5450206d07dd	http://id.snsb.info/zsm/collection_zsm/550315/615449/505814	Animalia	Arthropoda	Diplopoda	Spirostreptida	Spirostreptidae	Helicogonus	Helicogonus dentiger		SPECIES	Helicogonus dentiger Verhoeff, 1951	Helicogonus dentiger relictus		BR	Brasil		PRESENT		0674aea0-a7e1-11d8-9534-b8a03c50a862													4987465	4987465	PRESERVED_SPECIMEN	SNSB-ZSM	ZSMarthrovariacoll	ZSM-A-20070578 / 615449 / 505814				CC_BY_4_0					2025-11-05T01:29:27.408Z		CONTINENT_DERIVED_FROM_COUNTRY;RECORDED_DATE_INVALID;TAXON_MATCH_HIGHERRANK;REFERENCES_URI_INVALID;COLLECTION_MATCH_NONE
1122968394	afaa80a2-6167-47e1-baae-5450206d07dd	http://id.snsb.info/zsm/collection_zsm/550315/615449/506465	Animalia	Arthropoda	Diplopoda	Spirostreptida	Spirostreptidae	Helicogonus	Helicogonus dentiger		SPECIES	Helicogonus dentiger Verhoeff, 1951	Helicogonus dentiger relictus		BR	Brasil		PRESENT		0674aea0-a7e1-11d8-9534-b8a03c50a862													4987465	4987465	PRESERVED_SPECIMEN	SNSB-ZSM	ZSMarthrovariacoll	ZSM-A-20070578 / 615449 / 506465				CC_BY_4_0					2025-11-05T01:29:32.326Z		CONTINENT_DERIVED_FROM_COUNTRY;RECORDED_DATE_INVALID;TAXON_MATCH_HIGHERRANK;REFERENCES_URI_INVALID;COLLECTION_MATCH_NONE
1122968150	afaa80a2-6167-47e1-baae-5450206d07dd	http://id.snsb.info/zsm/collection_zsm/547727/612861/503221	Animalia	Arthropoda	Diplopoda	Spirostreptida	Spirostreptidae	Helicogonus	Helicogonus dentiger		SPECIES	Helicogonus dentiger Verhoeff, 1951	Helicogonus dentiger relictus		BR	Brasilien		PRESENT		0674aea0-a7e1-11d8-9534-b8a03c50a862													4987465	4987465	PRESERVED_SPECIMEN	SNSB-ZSM	ZSMarthrovariacoll	ZSM-A-20042794 / 612861 / 503221				CC_BY_4_0					2025-11-05T01:28:58.503Z	StillImage	CONTINENT_DERIVED_FROM_COUNTRY;RECORDED_DATE_INVALID;TAXON_MATCH_HIGHERRANK;REFERENCES_URI_INVALID;COLLECTION_MATCH_NONE
1122957364	afaa80a2-6167-47e1-baae-5450206d07dd	http://id.snsb.info/zsm/collection_zsm/546387/611521/500220	Animalia	Arthropoda	Diplopoda	Spirostreptida	Spirostreptidae	Helicogonus	Helicogonus geraesius		SPECIES	Helicogonus geraesius Verhoeff, 1951	Helicogonus geraesius		BR	Minas Geraes (= Minas Gerais)		PRESENT		0674aea0-a7e1-11d8-9534-b8a03c50a862	-17.9273	-43.7828											4987464	4987464	PRESERVED_SPECIMEN	SNSB-ZSM	ZSMarthrovariacoll	ZSM-A-20031563 / 611521 / 500220				CC_BY_4_0		Verhoeff, Karl Wilhelm	Holotype		2025-11-05T01:29:29.234Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;REFERENCES_URI_INVALID;COLLECTION_MATCH_NONE
1122957360	afaa80a2-6167-47e1-baae-5450206d07dd	http://id.snsb.info/zsm/collection_zsm/546385/611519/500218	Animalia	Arthropoda	Diplopoda	Spirostreptida	Spirostreptidae	Helicogonus	Helicogonus dentiger		SPECIES	Helicogonus dentiger Verhoeff, 1951	Helicogonus dentiger		BR	Minas Geraes (= Minas Gerais)		PRESENT		0674aea0-a7e1-11d8-9534-b8a03c50a862	-17.9273	-43.7828											4987465	4987465	PRESERVED_SPECIMEN	SNSB-ZSM	ZSMarthrovariacoll	ZSM-A-20031561 / 611519 / 500218				CC_BY_4_0		Verhoeff, Karl Wilhelm	Holotype		2025-11-05T01:29:36.101Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;REFERENCES_URI_INVALID;COLLECTION_MATCH_NONE
1122957358	afaa80a2-6167-47e1-baae-5450206d07dd	http://id.snsb.info/zsm/collection_zsm/546386/611520/500219	Animalia	Arthropoda	Diplopoda	Spirostreptida	Spirostreptidae	Helicogonus	Helicogonus dentiger		SPECIES	Helicogonus dentiger Verhoeff, 1951	Helicogonus dentiger		BR	Minas Geraes (= Minas Gerais)		PRESENT		0674aea0-a7e1-11d8-9534-b8a03c50a862	-17.9273	-43.7828											4987465	4987465	PRESERVED_SPECIMEN	SNSB-ZSM	ZSMarthrovariacoll	ZSM-A-20031562 / 611520 / 500219				CC_BY_4_0		Verhoeff, Karl Wilhelm	Holotype		2025-11-05T01:29:33.670Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;REFERENCES_URI_INVALID;COLLECTION_MATCH_NONE
1122957345	afaa80a2-6167-47e1-baae-5450206d07dd	http://id.snsb.info/zsm/collection_zsm/546388/611522/500221	Animalia	Arthropoda	Diplopoda	Spirostreptida	Spirostreptidae	Helicogonus	Helicogonus geraesius		SPECIES	Helicogonus geraesius Verhoeff, 1951	Helicogonus geraesius		BR	Minas Geraes (= Minas Gerais)		PRESENT		0674aea0-a7e1-11d8-9534-b8a03c50a862	-17.9273	-43.7828											4987464	4987464	PRESERVED_SPECIMEN	SNSB-ZSM	ZSMarthrovariacoll	ZSM-A-20031564 / 611522 / 500221				CC_BY_4_0		Verhoeff, Karl Wilhelm			2025-11-05T01:28:44.032Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;REFERENCES_URI_INVALID;COLLECTION_MATCH_NONE
1122957336	afaa80a2-6167-47e1-baae-5450206d07dd	http://id.snsb.info/zsm/collection_zsm/546389/611523/500222	Animalia	Arthropoda	Diplopoda	Spirostreptida	Spirostreptidae	Helicogonus	Helicogonus geraesius		SPECIES	Helicogonus geraesius Verhoeff, 1951	Helicogonus geraesius		BR	Minas Geraes (= Minas Gerais)		PRESENT		0674aea0-a7e1-11d8-9534-b8a03c50a862	-17.9273	-43.7828											4987464	4987464	PRESERVED_SPECIMEN	SNSB-ZSM	ZSMarthrovariacoll	ZSM-A-20031565 / 611523 / 500222				CC_BY_4_0		Verhoeff, Karl Wilhelm			2025-11-05T01:29:30.824Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;REFERENCES_URI_INVALID;COLLECTION_MATCH_NONE
1122955453	afaa80a2-6167-47e1-baae-5450206d07dd	http://id.snsb.info/zsm/collection_zsm/550313/615447/506463	Animalia	Arthropoda	Diplopoda	Spirostreptida	Spirostreptidae	Gymnostreptus	Gymnostreptus claviger		SPECIES	Gymnostreptus claviger Verhoeff, 1943	Gymnostreptus claviger		BR	Minas Geraes (= Minas Gerais)		PRESENT		0674aea0-a7e1-11d8-9534-b8a03c50a862	-17.9273	-43.7828											1025215	1025215	PRESERVED_SPECIMEN	SNSB-ZSM	ZSMarthrovariacoll	ZSM-A-20070574 / 615447 / 506463				CC_BY_4_0					2025-11-05T01:29:09.125Z		CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;REFERENCES_URI_INVALID;COLLECTION_MATCH_NONE
1122955446	afaa80a2-6167-47e1-baae-5450206d07dd	http://id.snsb.info/zsm/collection_zsm/550313/615447/505812	Animalia	Arthropoda	Diplopoda	Spirostreptida	Spirostreptidae	Gymnostreptus	Gymnostreptus claviger		SPECIES	Gymnostreptus claviger Verhoeff, 1943	Gymnostreptus claviger		BR	Minas Geraes (= Minas Gerais)		PRESENT		0674aea0-a7e1-11d8-9534-b8a03c50a862	-17.9273	-43.7828											1025215	1025215	PRESERVED_SPECIMEN	SNSB-ZSM	ZSMarthrovariacoll	ZSM-A-20070574 / 615447 / 505812				CC_BY_4_0					2025-11-05T01:29:35.111Z		CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;REFERENCES_URI_INVALID;COLLECTION_MATCH_NONE
1122953819	afaa80a2-6167-47e1-baae-5450206d07dd	http://id.snsb.info/zsm/collection_zsm/546382/611516/500215	Animalia	Arthropoda	Diplopoda	Spirostreptida	Spirostreptidae	Gymnostreptus	Gymnostreptus claviger		SPECIES	Gymnostreptus claviger Verhoeff, 1943	Gymnostreptus claviger		BR	Minas Geraes (= Minas Gerais)		PRESENT		0674aea0-a7e1-11d8-9534-b8a03c50a862	-17.9273	-43.7828											1025215	1025215	PRESERVED_SPECIMEN	SNSB-ZSM	ZSMarthrovariacoll	ZSM-A-20031558 / 611516 / 500215				CC_BY_4_0		Verhoeff, Karl Wilhelm			2025-11-05T01:29:36.087Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;REFERENCES_URI_INVALID;COLLECTION_MATCH_NONE
1122953815	afaa80a2-6167-47e1-baae-5450206d07dd	http://id.snsb.info/zsm/collection_zsm/546383/611517/500216	Animalia	Arthropoda	Diplopoda	Spirostreptida	Spirostreptidae	Gymnostreptus	Gymnostreptus claviger		SPECIES	Gymnostreptus claviger Verhoeff, 1943	Gymnostreptus claviger		BR	Minas Geraes (= Minas Gerais)		PRESENT		0674aea0-a7e1-11d8-9534-b8a03c50a862	-17.9273	-43.7828											1025215	1025215	PRESERVED_SPECIMEN	SNSB-ZSM	ZSMarthrovariacoll	ZSM-A-20031559 / 611517 / 500216				CC_BY_4_0		Verhoeff, Karl Wilhelm			2025-11-05T01:29:28.999Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;REFERENCES_URI_INVALID;COLLECTION_MATCH_NONE
1122953809	afaa80a2-6167-47e1-baae-5450206d07dd	http://id.snsb.info/zsm/collection_zsm/546384/611518/500217	Animalia	Arthropoda	Diplopoda	Spirostreptida	Spirostreptidae	Gymnostreptus	Gymnostreptus claviger		SPECIES	Gymnostreptus claviger Verhoeff, 1943	Gymnostreptus claviger		BR	Minas Geraes (= Minas Gerais)		PRESENT		0674aea0-a7e1-11d8-9534-b8a03c50a862	-17.9273	-43.7828											1025215	1025215	PRESERVED_SPECIMEN	SNSB-ZSM	ZSMarthrovariacoll	ZSM-A-20031560 / 611518 / 500217				CC_BY_4_0		Verhoeff, Karl Wilhelm			2025-11-05T01:28:44.503Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;REFERENCES_URI_INVALID;COLLECTION_MATCH_NONE
